TIMESTAMP,ACCOUNT_ID,CONSUMPTION,TOILET,SHOWER,LAUNDRY,KITCHEN,OTHER,
8/1/15 0:00,8b18bb02-2280-8036-a928-c38eb6d12726,95,0.221700095,0.355888262,0.009476947,0.02392823,0.389006467,1
8/1/15 0:00,9b6a026f-ddeb-81be-5777-39a41823d602,39,0.211381863,0.348806656,0.078680907,0.057522627,0.303607946,1
8/1/15 0:00,9e401ff6-4975-09f1-3117-4b5f899d1597,111,0.221186194,0.315844132,0.001780243,0.021468628,0.439720803,1
8/1/15 0:00,a42591bd-ebdb-058c-0c98-8d9affbdc014,7,0.241347038,0.399109457,0.07373432,0.093467533,0.192341651,1
8/1/15 0:00,b0b9e8b4-66d5-cb79-e2c4-9644f28383fb,45,0.258530127,0.361192405,0.098591835,0.020452989,0.261232644,1
8/1/15 0:00,bad47382-3c21-92b1-870e-02e121261ec9,68,0.209531024,0.365647892,0.060439166,0.003831769,0.360550149,1
8/1/15 0:00,8c5fd7aa-ca31-95dc-2b89-bba9baac2353,75,0.292402474,0.340766804,0.07817286,0.049403838,0.239254024,1
8/1/15 0:00,66b5758c-b42c-65b6-6b27-929a0c548fb5,21,0.245018037,0.321917356,0.00641713,0.000652097,0.42599538,1
8/1/15 0:00,cb23053a-3e73-6d0a-5a33-d92412a29fa6,34,0.260804885,0.375442995,0.000719553,0.029891562,0.333141005,1
8/1/15 0:00,7f61027d-236f-f327-0d12-b67547f01704,0,0.232475685,0.362528789,0.002694373,0.070161568,0.332139586,1
8/1/15 0:00,9f9c8098-2073-e559-a9e4-71b6dc96d920,51,0.298459698,0.395655728,0.055303195,0.070625016,0.179956363,1
8/1/15 0:00,2319a0db-dbe4-f32e-1fd0-d45d55673c1e,104,0.251765945,0.396529486,0.016793254,0.026549761,0.308361553,1
8/1/15 0:00,8b81d052-45e5-b818-8116-d8add4876c9f,27,0.292520886,0.372532174,0.000336714,0.07866396,0.255946266,1
8/1/15 0:00,d8712e5a-c99c-9c88-8d89-5ad87f1b3ae5,73,0.240738495,0.383625286,0.009589609,0.039631317,0.326415293,1
8/1/15 0:00,eee8ff3a-5c69-8755-0b12-2404f6491b50,20,0.234708144,0.327056348,0.088711726,0.072537368,0.276986413,1
8/1/15 0:00,3b9e9f49-ec2c-5c13-9b63-42b6f058591f,8,0.227046952,0.332358974,0.058407027,0.062352558,0.319834488,1
8/1/15 0:00,9e8007f6-0798-9125-9361-019677794383,14,0.246695818,0.359639474,0.097928271,0.058906221,0.236830215,1
8/1/15 0:00,cad055a5-845f-138c-4f74-52577585d4d0,8,0.237257677,0.391625571,0.097233491,0.028031835,0.245851427,1
8/1/15 0:00,54f962a1-bd97-593d-b502-2079c72d922b,0,0.217923134,0.325940918,0.073929028,0.095199171,0.287007749,1
8/1/15 0:00,f21b6cf3-af2e-7790-56d1-a66176c3ddad,82,0.293173296,0.373445045,0.006563087,0.070989779,0.255828794,1
8/1/15 0:00,3d7fceca-81d8-2006-1c74-6989d4f5eb6e,13,0.262791269,0.317275497,0.068489232,0.084567322,0.266876679,1
8/1/15 0:00,b9068de8-1b06-df10-e944-bfbdc848d07c,35,0.289997142,0.369026195,0.097051235,0.02729915,0.216626278,1
8/1/15 0:00,8e2cd55c-31fe-2b58-09d0-78215ace0126,126,0.241521947,0.301842754,0.095696969,0.056383331,0.304554998,1
8/1/15 0:00,874d97fe-5ae9-7e4f-49fb-b8b64198daef,14,0.285122765,0.396436216,0.073464888,0.037415435,0.207560695,1
8/1/15 0:00,11ad957a-5564-1459-5078-cbd629a4bfb6,27,0.275525377,0.331868075,0.078792771,0.017821951,0.295991825,1
8/1/15 0:00,7c332956-dbe9-fc36-2e39-e7b33f7ebe02,199,0.295535529,0.335603976,0.037854353,0.080140396,0.250865745,1
8/1/15 0:00,d30286ca-ca20-c5f5-8dc8-c9775f1c2aa5,17,0.23736484,0.341335928,0.049875162,0.033208067,0.338216002,1
8/1/15 0:00,19b7abd7-62e9-a02e-245e-560262278c6c,41,0.209763864,0.330784756,0.006772072,0.079204206,0.373475102,1
8/1/15 0:00,707f7886-a789-866e-d143-9659a90cbe33,14,0.246558048,0.317618892,0.000499508,0.041634142,0.39368941,1
8/1/15 0:00,54786443-cf54-fd2e-5afe-6197b40e9dfc,74,0.284204902,0.327881847,0.043646902,0.014000103,0.330266245,1
8/1/15 0:00,15eb836a-2c0b-60d6-9720-f009cf89a3a1,97,0.291245063,0.340183592,0.057773004,0.018980012,0.291818329,1
8/1/15 0:00,1f4a8038-8aa7-68cf-c9de-37d475951df4,35,0.229216155,0.324648672,0.03871024,0.089149949,0.318274983,1
8/1/15 0:00,cfbb834e-c9c0-71f4-2d15-39f9d1460ce3,85,0.250853505,0.399792642,0.051599598,0.013894693,0.283859561,1
8/1/15 0:00,45cf045a-b61e-aaf9-f6b1-f896794c8a84,105,0.252444394,0.334805997,0.063196351,0.041382273,0.308170986,1
8/1/15 0:00,e4c70ff3-a2b5-9fcc-a7fc-aa2fc8a35ee9,73,0.288894146,0.386258675,0.085268613,0.093173593,0.146404973,1
8/1/15 0:00,909ba632-9e36-bcb1-4920-f82ffe295326,34,0.253592194,0.369321299,0.060746976,0.008615219,0.307724313,1
8/1/15 0:00,5e8d49f8-2e2b-7117-b230-eb85805cd986,55,0.280747226,0.388871979,0.052065814,0.012049504,0.266265478,1
8/1/15 0:00,079b6bbd-e1c5-6901-6ba2-b865ffc8ef18,78,0.228006819,0.372287754,0.065171599,0.008750567,0.325783262,1
8/1/15 0:00,abc3fccd-dcd3-ed7c-11e9-6ec740696fc9,2,0.212784433,0.354529692,0.096839296,0.052210636,0.283635942,1
8/1/15 0:00,f0c8bb5a-a1da-1b58-f2fa-41a1dbdc2e07,66,0.251938241,0.324584496,0.019541931,0.054462014,0.349473319,1
8/1/15 0:00,a39ab89f-ba20-a7e3-3d97-9a8e545067cd,188,0.206444333,0.371079723,0.077477819,0.026396171,0.318601954,1
8/1/15 0:00,214f6170-741c-ea91-e47d-9f49d41a32fc,363,0.209346095,0.36988662,0.021000078,0.078018438,0.321748769,1
